manufacturer,processor_family,code_name,feature_size,channel_length,vdd_low,vdd_high,Vdd,clock,hw_ncores,tdp_W,transistors_million,die_size_mm2,year,heat_densit_Wpercm2
IBM,Power2,Power2+,0.72,0.45,,,,67,1,,,,1993,
IBM,Power2,Power2+,0.72,0.45,,,,71,1,,,,1993,
IBM,Power2,P2SC,0.29,0.29,,,,77,1,,15,335,1996,0
IBM,Power3,,0.25,0.18,,,,200,1,,15,270,1997,0
IBM,Power3,,0.25,0.18,,,,222,1,,15,270,1997,0
IBM,Power3,,0.25,0.18,,,,375,1,,15,270,1997,0
IBM,Power3-II,,0.22,0.22,,,,333,1,,23,170,1999,0
IBM,Power3-II,,0.22,0.22,,,,375,1,,23,170,1999,0
IBM,Power3-II,,0.22,0.22,,,,400,1,,23,170,1999,0
IBM,Power3-II,,0.22,0.22,,,,450,1,,23,170,1999,0
IBM,Power4+,Giga Processor,0.13,0,,,,1000,1,115,184,267,2001,43.07116105
IBM,Power4+,Giga Processor,0.13,0,,,,1200,1,115,184,267,2001,43.07116105
IBM,Power4+,Giga Processor,0.13,0,,,,1450,1,115,184,267,2001,43.07116105
IBM,Power5,,0.13,0,1.2,1.2,1.2,1500,2,,276,389,2001,0
IBM,Power5,,0.13,0,1.2,1.2,1.2,1650,2,,276,389,2001,0
IBM,Power5,,0.13,0,1.2,1.2,1.2,1900,2,100,276,389,2001,25.70694087
IBM,Power5,,0.13,0,1.2,1.2,1.2,2100,2,,276,389,2001,0
IBM,Power5,,0.13,0,1.2,1.2,1.2,2200,2,,276,389,2001,0
IBM,Power5,,0.13,0,1.2,1.2,1.2,2300,2,,276,389,2001,0
IBM,Power6,,0.065,0.035,0.8,1.2,1,3500,2,160,790,341,2006,46.92082111
IBM,Power6,,0.065,0.035,0.8,1.2,1,3800,2,160,790,341,2006,46.92082111
IBM,Power6,,0.065,0.035,0.8,1.2,1,4200,2,160,790,341,2006,46.92082111
IBM,Power6,,0.065,0.035,0.8,1.2,1,4700,2,160,790,341,2006,46.92082111
IBM,Power6,,0.065,0.035,0.8,1.2,1,5000,2,160,790,341,2006,46.92082111
IBM,Power7,,0.045,0.025,,,,3550,8,200,1200,567,2010,35.27336861
IBM,Power7,,0.045,0.025,,,,3700,6,200,1200,567,2010,35.27336861
IBM,PowerPC 7xx,Arthur,0.26,0.18,2.6,2.6,2.6,266,1,8,6.35,67,1997,11.94029851
IBM,PowerPC 7xx,Arthur,0.26,0.18,2.6,2.6,2.6,400,1,8,6.35,67,1997,11.94029851
IBM,PowerPC 970,GP-UL,0.09,0,,,,2200,1,11,,,2004,
IBM,PowerPC 602,,0.5,0.45,3.3,3.3,3.3,66,1,1.2,1,50,1994,2.4
IBM,PowerPC 603,,0.5,0.45,3.3,3.3,3.3,80,1,2.2,1.6,83,1994,2.65060241
IBM,PowerPC 620,,0.5,0.45,3.3,3.3,3.3,133,1,30,7,311,1994,9.646302251
IBM,PowerPC 630,,0.25,0.18,2.5,2.5,2.5,200,1,,,270,1997,0
IBM,PowerPC 601,,0.6,0.6,3.6,3.6,3.6,66,1,6.5,2.8,121,1993,5.371900826
IBM,PowerPC 601,,0.6,0.6,3.6,3.6,3.6,75,1,6.5,2.8,121,1993,5.371900826
IBM,PowerPC 601,,0.6,0.6,3.6,3.6,3.6,80,1,,2.8,121,1993,0
IBM,PowerPC 601v,,0.5,0.45,3.3,3.3,3.3,120,1,5.6,2.8,121,1994,4.628099174
IBM,PowerPC 603,,0.5,0.45,3.3,3.3,3.3,66,1,3,1.6,85,1994,3.529411765
IBM,PowerPC 603e,,0.5,0.45,3.3,3.3,3.3,100,1,3.5,2.6,98,1994,3.571428571
IBM,PowerPC 603e,,0.5,0.45,3.3,3.3,3.3,166,1,,2.6,78,1994,0
IBM,PowerPC 603ev,,0.35,0.35,2.5,2.5,2.5,200,1,5.5,2.6,80,1994,6.875
IBM,PowerPC 603ev,,0.35,0.35,2.5,2.5,2.5,300,1,3.5,2.6,42,1994,8.333333333
IBM,PowerPC 604,,0.35,0.35,2.5,2.5,2.5,100,1,14,3.6,196,1994,7.142857143
IBM,PowerPC 604,,0.35,0.35,2.5,2.5,2.5,112,1,,3.6,196,1994,0
IBM,PowerPC 604,,0.35,0.35,2.5,2.5,2.5,120,1,,3.6,196,1994,0
IBM,PowerPC 604,,0.35,0.35,2.5,2.5,2.5,133,1,,3.6,196,1994,0
IBM,PowerPC 604e,,0.35,0.35,2.5,2.5,2.5,166,1,,5.1,96,1994,0
IBM,PowerPC 604e,,0.35,0.35,2.5,2.5,2.5,200,1,,5.1,96,1994,0
IBM,PowerPC 604e,,0.35,0.35,2.5,2.5,2.5,225,1,,5.1,148,1994,0
IBM,PowerPC 604e,,0.35,0.35,2.5,2.5,2.5,233,1,,5.1,96,1994,0
IBM,PowerPC 604e,,0.35,0.35,2.5,2.5,2.5,250,1,,5.1,96,1994,0
IBM,PowerPC 604ev,Mach 5,0.25,0.18,1.9,1.9,1.9,300,1,,5.1,47,1997,0
IBM,PowerPC 604ev,Mach 5,0.25,0.18,1.9,1.9,1.9,320,1,,5.1,47,1997,0
IBM,PowerPC 604ev,Mach 5,0.25,0.18,1.9,1.9,1.9,332,1,,5.1,47,1997,0
IBM,PowerPC 604ev,Mach 5,0.25,0.18,1.9,1.9,1.9,350,1,8,5.1,47,1997,17.0212766
IBM,PowerPC 604ev,Mach 5,0.25,0.18,1.9,1.9,1.9,360,1,,5.1,47,1997,0
IBM,PowerPC 604ev,Mach 5,0.25,0.18,1.9,1.9,1.9,375,1,,5.1,47,1997,0
IBM,RS64 IV,Sstar,0.18,0.1,,,,600,1,15,44,128,1998,11.71875
IBM,RS64 IV,Sstar,0.18,0.1,,,,750,1,15,44,128,1998,11.71875
IBM,RS64-II,Northstar,0.35,0.35,,,,262,1,27,12.5,162,1994,16.66666667
IBM,RS64-II,Northstar,0.35,0.35,,,,340,1,27,12.5,162,1994,16.66666667
IBM,RS64-III,Pulsar,0.22,0.22,,,,400,1,,34,140,1999,0
IBM,RS64-III,Pulsar,0.22,0.22,,,,450,1,,34,140,1999,0
IBM,RS64-III,Pulsar,0.22,0.22,,,,500,1,,34,140,1999,0
Intel,4004,,10,10,15,15,15,0.108,1,0.5,0.0023,12,1971,4.166666667
Intel,8008,,10,10,5,5,5,0.2,1,1,0.0035,16,1971,6.25
Intel,8080,,6,6,5,5,5,2,1,0.8,0.006,20,1974,4
Intel,8086,,3.2,3.2,5,5,5,5,1,1.7,0.029,33,1976,5.151515152
Intel,8086,,3.2,3.2,5,5,5,8,1,1.8,,33,1976,5.454545455
Intel,8086,,3.2,3.2,5,5,5,10,1,1.8,,33,1976,5.454545455
Intel,8088,,3.2,3.2,5,5,5,8,1,1.8,0.029,33,1976,5.454545455
Intel,80286,,1.5,1.5,5,5,5,6,1,3.3,0.134,47,1982,7.021276596
Intel,80286,,1.5,1.5,5,5,5,10,1,3.3,,47,1982,7.021276596
Intel,80286,,1.5,1.5,5,5,5,12,1,3.3,,47,1982,7.021276596
Intel,80386 DX,,1.5,1.5,5,5,5,16,1,1.7,0.275,103,1982,1.650485437
Intel,80386 DX,,1,1,5,5,5,20,1,1.3,,46,1987,2.826086957
Intel,80386 DX,,1,1,5,5,5,25,1,1.6,,46,1987,3.47826087
Intel,80386 DX,,1,1,5,5,5,33,1,2,,46,1987,4.347826087
Intel,80486 DX,,1,1,5,5,5,25,1,4.5,1.2,173,1987,2.601156069
Intel,80486 DX,,1,1,5,5,5,33,1,3.5,1.2,173,1987,2.023121387
Intel,80486 DX,,0.8,0.8,5,5,5,50,1,4,,76,1992,5.263157895
Intel,80486 DX2,,0.8,0.8,5,5,5,66,1,5.8,,76,1992,7.631578947
Intel,80486 DX4,,0.6,0.6,3.3,3.3,3.3,100,1,4.1,1.6,87,1994,4.712643678
Intel,Atom,Diamondville,0.045,0.035,0.9,1.1625,1.03125,1600,1,4,47,26,2007,15.38461538
Intel,Atom,Diamondville,0.045,0.035,0.9,1.1625,1.03125,1600,2,8,94,52,2007,15.38461538
Intel,Atom,Pineview,0.045,0.035,,,,1667,2,13,,,2007,
Intel,Atom,Tunnel Creek,0.045,0.035,0.75,0.9,0.825,1300,1,3.6,,,2007,
Intel,Atom,Stellarton,0.045,0.035,0.8,1.175,0.9875,1300,1,7,,,2007,
Intel,Atom,Diamondville,0.045,0.035,0.75,1.1,0.925,1600,1,,,,2007,
Intel,Atom,Diamondville,0.045,0.035,0.9,1.1625,1.03125,1660,1,2.5,47,26,2007,9.615384615
Intel,Atom,Pineview,0.045,0.035,,,,1666,1,2.5,,,2007,
Intel,Atom,Silverthorne,0.045,0.035,0.75,1.1,0.925,1330,1,2,47,26,2007,7.692307692
Intel,Atom,Silverthorne,0.045,0.035,0.75,1.1,0.925,1600,1,2,47,26,2007,7.692307692
Intel,Celeron,Conroe-L,0.065,0.035,,,,2000,1,,,,2005,
Intel,Celeron,Mendocino,0.25,0.2,2,2,2,300,1,17.8,7.5,152,1997,11.71052632
Intel,Celeron,,0.25,0.2,,2,2,266,1,16.59,,,1997,
Intel,Celeron,Covington,0.25,0.2,,,,300,1,,,,1997,
Intel,Celeron,Mendocino,0.25,0.2,,2,2,333,1,19.7,19,154,1997,12.79220779
Intel,Celeron,Mendocino,0.25,0.2,,,,366,1,,,,1997,
Intel,Celeron,Mendocino,0.25,0.2,,2,2,400,1,23.7,19,154,1997,15.38961039
Intel,Celeron,Mendocino,0.25,0.2,,,,433,1,,,,1997,
Intel,Celeron,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,2400,2,65,,82,2007,79.26829268
Intel,Celeron,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,2500,2,65,,82,2007,79.26829268
Intel,Celeron,Clarkdale,0.032,0.018,,,,2267,2,,,,2010,
Intel,Celeron,Penryn,0.045,0.035,1.05,1.15,1.1,1200,2,10,410,107,2007,9.345794393
Intel,Celeron,Merom,0.065,0.035,0.95,1.3,1.125,2130,1,31,291,143,2005,21.67832168
Intel,Core 2 Duo,Allendale,0.065,0.035,0.85,1.5,1.175,1800,2,65,167,111,2005,58.55855856
Intel,Core 2 Duo,Conroe,0.065,0.035,0.85,1.5,1.175,2200,2,65,167,111,2005,58.55855856
Intel,Core 2 Duo,Conroe,0.065,0.035,0.85,1.5,1.175,2400,2,65,167,111,2005,58.55855856
Intel,Core 2 Duo,Conroe,0.065,0.035,0.85,1.5,1.175,1860,2,65,167,111,2005,58.55855856
Intel,Core 2 Duo,Conroe,0.065,0.035,,,,1866,2,65,,,2005,
Intel,Core 2 Duo,Conroe,0.065,0.035,0.85,1.5,1.175,2133,2,65,291,143,2005,45.45454545
Intel,Core 2 Duo,Conroe,0.065,0.035,,,,2133,2,65,,,2005,
Intel,Core 2 Duo,Conroe,0.065,0.035,0.85,1.5,1.175,2400,2,65,291,143,2005,45.45454545
Intel,Core 2 Duo,Conroe,0.065,0.035,0.85,1.5,1.175,2660,2,65,291,143,2005,45.45454545
Intel,Core 2 Duo,Conroe,0.065,0.035,0.85,1.5,1.175,2666,2,65,291,143,2005,45.45454545
Intel,Core 2 Duo,Conroe,0.065,0.035,0.85,1.5,1.175,3000,2,65,291,143,2005,45.45454545
Intel,Core 2 Duo,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,2530,2,65,228,82,2007,79.26829268
Intel,Core 2 Duo,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,2660,2,65,228,82,2007,79.26829268
Intel,Core 2 Duo,Wolfdale-3M,0.045,0.035,0.85,1.3625,1.10625,2800,2,65,420,107,2007,60.74766355
Intel,Core 2 Duo,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,2930,2,65,228,82,2007,79.26829268
Intel,Core 2 Duo,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,3060,2,65,228,82,2007,79.26829268
Intel,Core 2 Duo,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,2660,2,65,410,107,2007,60.74766355
Intel,Core 2 Duo,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,3000,2,65,410,107,2007,60.74766355
Intel,Core 2 Duo,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,3160,2,65,410,107,2007,60.74766355
Intel,Core 2 Duo,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,3330,2,65,410,107,2007,60.74766355
Intel,Core 2 Duo,Penryn-3M,0.045,0.035,1,1.25,1.125,2266,2,25,410,107,2007,23.36448598
Intel,Core 2 Duo,Penryn,0.045,0.035,1.05,1.15,1.1,2400,2,25,410,107,2007,23.36448598
Intel,Core 2 Duo,Penryn,0.045,0.035,1.05,1.15,1.1,1400,2,10,410,107,2007,9.345794393
Intel,Core 2 Duo,Merom,0.065,0.035,0.9,1.175,1.0375,1800,2,35,291,143,2005,24.47552448
Intel,Core 2 Duo,Merom,0.065,0.035,1.0375,1.3,1.16875,2167,2,34,291,143,2005,23.77622378
Intel,Core 2 Duo,Merom,0.065,0.035,1.0375,1.3,1.16875,1667,2,34,291,143,2005,23.77622378
Intel,Core 2 Duo,Merom,0.065,0.035,1.0375,1.3,1.16875,2000,2,34,291,143,2005,23.77622378
Intel,Core 2 Duo,Merom,0.065,0.035,1.0375,1.3,1.16875,2330,2,34,291,143,2005,23.77622378
Intel,Core 2 Duo,Merom,0.065,0.035,1.0375,1.3,1.16875,2400,2,35,291,143,2005,24.47552448
Intel,Core 2 Duo,Merom,0.065,0.035,1.075,1.25,1.1625,2600,2,35,291,143,2005,24.47552448
Intel,Core 2 Duo,Penryn,0.045,0.035,1.05,1.162,1.106,2533,2,35,410,107,2007,32.71028037
Intel,Core 2 Duo,Penryn,0.045,0.035,1,1.25,1.125,2600,2,35,410,107,2007,32.71028037
Intel,Core 2 Duo,Penryn,0.045,0.035,1.05,1.2125,1.13125,2800,2,35,410,107,2007,32.71028037
Intel,Core 2 Duo,Penryn,0.045,0.035,1.05,1.2125,1.13125,3060,2,35,410,107,2007,32.71028037
Intel,Core 2 Duo,Merom,0.065,0.035,0.8,0.975,0.8875,1200,2,10,291,143,2005,6.993006993
Intel,Core 2 Extreme,Conroe,0.065,0.035,0.85,1.5,1.175,2930,2,75,291,143,2005,52.44755245
Intel,Core 2 Extreme,Merom,0.065,0.035,1.1,1.375,1.2375,2600,2,44,291,143,2005,30.76923077
Intel,Core 2 Extreme,Merom,0.065,0.035,1.1,1.375,1.2375,2800,2,44,291,143,2005,30.76923077
Intel,Core 2 Extreme,Penryn,0.045,0.035,1,1.275,1.1375,2800,2,44,410,107,2007,41.12149533
Intel,Core 2 Quad,Kentsfield,0.065,0.035,0.85,1.5,1.175,2400,4,105,582,286,2005,36.71328671
Intel,Core 2 Quad,Kentsfield,0.065,0.035,0.85,1.5,1.175,2667,4,105,582,286,2005,36.71328671
Intel,Core 2 Quad,Yorkfield,0.045,0.035,0.85,1.3625,1.10625,2330,4,95,456,164,2007,57.92682927
Intel,Core 2 Quad,Yorkfield,0.045,0.035,0.85,1.3625,1.10625,2500,4,95,456,164,2007,57.92682927
Intel,Core 2 Quad,Yorkfield,0.045,0.035,0.85,1.3625,1.10625,2660,4,95,456,164,2007,57.92682927
Intel,Core 2 Quad,Yorkfield,0.045,0.035,0.85,1.3625,1.10625,2500,4,95,456,164,2007,57.92682927
Intel,Core 2 Quad,Yorkfield,0.045,0.035,0.85,1.3625,1.10625,2666,4,95,456,164,2007,57.92682927
Intel,Core 2 Quad,Yorkfield,0.045,0.035,0.85,1.3625,1.10625,2660,4,95,820,214,2007,44.39252336
Intel,Core 2 Quad,Yorkfield,0.045,0.035,0.85,1.3625,1.10625,2830,4,95,820,214,2007,44.39252336
Intel,Core 2 Quad,Yorkfield,0.045,0.035,0.85,1.3625,1.10625,3000,4,95,820,214,2007,44.39252336
Intel,Core 2 Quad Extreme,Kentsfield,0.065,0.035,1.34,1.34,1.34,2667,4,130,291,143,2005,90.90909091
Intel,Core 2 Quad Extreme,Kentsfield,0.065,0.035,1.1,1.372,1.236,2933,4,130,582,286,2005,45.45454545
Intel,Core 2 Quad Extreme,Kentsfield,0.065,0.035,1.1,1.372,1.236,3000,4,130,582,286,2005,45.45454545
Intel,Core 2 Quad Extreme,Kentsfield,0.045,0.035,1.05,1.175,1.1125,2530,4,45,820,214,2007,21.02803738
Intel,Core 2 Quad Extreme,Kentsfield,0.045,0.035,0.85,1.3625,1.10625,3000,4,130,820,214,2007,60.74766355
Intel,Core 2 Quad Extreme,Kentsfield,0.045,0.035,0.85,1.3625,1.10625,3200,4,136,820,214,2007,63.55140187
Intel,Core 2 Solo,Penryn,0.045,0.035,1.05,1.15,1.1,1400,1,5.5,410,107,2007,5.140186916
Intel,Core Duo,Yonah,0.065,0.035,1.1625,1.3,1.23125,1660,2,31,151,90,2005,34.44444444
Intel,Core Duo,Yonah,0.065,0.035,1.1625,1.3,1.23125,1830,2,31,151,90,2005,34.44444444
Intel,Core Duo,Yonah,0.065,0.035,,,,2000,2,,,,2005,
Intel,Core Duo,Yonah,0.065,0.035,1.1625,1.3,1.23125,2167,2,31,151,90,2005,34.44444444
Intel,Core Duo,Yonah,0.065,0.035,1.1625,1.3,1.23125,2330,2,31,151,90,2005,34.44444444
Intel,Core i3,Arrandale,0.045,0.035,0.775,1.4,1.0875,2130,2,35,382,81,2007,43.20987654
Intel,Core i3,Arrandale,0.045,0.035,0.775,1.4,1.0875,2530,2,35,382,81,2007,43.20987654
Intel,Core i3,Clarkdale,0.032,0.018,0.65,1.4,1.025,2933,2,73,382,81,2010,90.12345679
Intel,Core i3,Clarkdale,0.032,0.018,0.65,1.4,1.025,3067,2,73,382,81,2010,90.12345679
Intel,Core i3,Clarkdale,0.032,0.018,0.65,1.4,1.025,3200,2,73,382,81,2010,90.12345679
Intel,Core i3,Clarkdale,0.032,0.018,0.65,1.4,1.025,3333,2,73,382,81,2010,90.12345679
Intel,Core i5,Arrandale,0.032,0.018,0.775,1.4,1.0875,2530,2,35,177,81,2010,43.20987654
Intel,Core i5,Arrandale,0.032,0.018,0.775,1.4,1.0875,2667,2,35,177,81,2010,43.20987654
Intel,Core i5,Clarkdale,0.032,0.018,0.65,1.4,1.025,3200,2,73,382,81,2010,90.12345679
Intel,Core i5,Clarkdale,0.032,0.018,0.65,1.4,1.025,3333,2,73,382,81,2010,90.12345679
Intel,Core i5,Clarkdale,0.032,0.018,0.65,1.4,1.025,3333,2,87,382,81,2010,107.4074074
Intel,Core i5,Clarkdale,0.032,0.018,0.65,1.4,1.025,3467,2,73,382,81,2010,90.12345679
Intel,Core i5,Clarkdale,0.032,0.018,0.65,1.4,1.025,3600,2,73,382,81,2010,90.12345679
Intel,Core i5,Lynnfield,0.045,0.035,0.762,1.4,1.081,2667,4,95,774,296,2007,32.09459459
Intel,Core i5,Clarkdale,0.032,0.018,0.65,1.4,1.025,2400,2,35,381,81,2010,43.20987654
Intel,Core i7,Clarksfield,0.045,0.035,0.65,1.4,1.025,1600,4,45,774,296,2007,15.2027027
Intel,Core i7,Lynnfield,0.045,0.035,0.65,1.4,1.025,2800,4,95,774,296,2007,32.09459459
Intel,Core i7,Lynnfield,0.045,0.035,0.65,1.4,1.025,2933,4,95,774,296,2007,32.09459459
Intel,Core i7,Bloomfield,0.045,0.035,0.8,1.375,1.0875,2667,4,130,731,263,2007,49.42965779
Intel,Core i7,Bloomfield,0.045,0.035,0.8,1.375,1.0875,2933,4,130,731,263,2007,49.42965779
Intel,Core i7,Bloomfield,0.045,0.035,0.8,1.375,1.0875,3060,4,130,731,263,2007,49.42965779
Intel,Core i7,Bloomfield,0.045,0.035,0.8,1.375,1.0875,3200,4,130,731,263,2007,49.42965779
Intel,Core i7,Bloomfield,0.045,0.035,0.8,1.375,1.0875,3333,4,130,731,263,2007,49.42965779
Intel,Core i7,Arrandale,0.032,0.018,0.775,1.4,1.0875,2533,2,35,382,81,2010,43.20987654
Intel,Core i7,Gulftown,0.045,0.035,0.8,1.375,1.0875,3200,4,130,731,263,2007,49.42965779
Intel,Core i7,Bloomfield,0.045,0.035,0.8,1.375,1.0875,3333,4,130,731,263,2007,49.42965779
Intel,Core i7,Gulftown,0.032,0.018,0.8,1.375,1.0875,3333,6,130,1170,248,2010,52.41935484
Intel,Core i7,Sandy Bridge,0.032,0.018,,,,3400,4,95,995,216,2010,43.98148148
Intel,Itanium,Merced,0.18,0.13,,,,733,1,,,,1999,
Intel,Itanium,Merced,0.18,0.13,1.65,1.65,1.65,800,1,130,25,300,1999,43.33333333
Intel,Itanium 2,Mckinley,0.18,0.13,1.5,1.5,1.5,1000,1,130,221,421,1999,30.87885986
Intel,Itanium 2,Mckinley,0.18,0.13,,,,900,1,,,,1999,
Intel,Pentium,Conroe,0.065,0.035,0.85,1.5,1.175,1600,2,65,105,77,2005,84.41558442
Intel,Pentium,Allendale,0.065,0.035,1.162,1.312,1.237,1800,2,65,105,77,2005,84.41558442
Intel,Pentium,Conroe,0.065,0.035,0.85,1.5,1.175,2200,2,65,105,77,2005,84.41558442
Intel,Pentium,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,2500,2,65,228,82,2007,79.26829268
Intel,Pentium,Wolfdale,0.045,0.035,0.85,1.3625,1.10625,2600,2,65,228,82,2007,79.26829268
Intel,Pentium,Clarkdale,0.032,0.018,0.65,1.4,1.025,2800,2,73,382,81,2010,90.12345679
Intel,Pentium,,0.6,0.6,3.135,3.6,3.3675,100,1,3.9,,148,1994,2.635135135
Intel,Pentium,,0.6,0.6,3.4,3.6,3.5,120,1,5.1,,91,1994,5.604395604
Intel,Pentium,,0.35,0.25,2.285,2.665,2.475,133,1,4.3,3.3,83,1994,5.180722892
Intel,Pentium,,0.35,0.25,2.285,2.665,2.475,150,1,31.7,,,1994,
Intel,Pentium,,0.35,0.25,2.7,2.9,2.8,166,1,13.1,,83,1994,15.78313253
Intel,Pentium,N/A,0.25,0.2,2.7,2.9,2.8,200,1,15.7,,83,1997,18.91566265
Intel,Pentium,N/A,0.25,0.2,2.7,2.9,2.8,233,1,17,,,1997,
Intel,Pentium,P5,0.8,0.8,5,5,5,60,1,13,3.2,294,1992,4.421768707
Intel,Pentium,P5,0.8,0.8,5,5,5,66,1,13,3.2,294,1992,4.421768707
Intel,Pentium,N/A,0.6,0.6,3.135,3.6,3.3675,75,1,,,,1994,
Intel,Pentium,N/A,0.6,0.6,3.135,3.6,3.3675,90,1,,,,1994,
Intel,Pentium,Penryn,0.045,0.035,1.05,1.15,1.1,1300,1,10,410,107,2007,9.345794393
Intel,Pentium 4,Prescott,0.09,0.053,1.2,1.425,1.3125,2800,1,84,125,112,2003,75
Intel,Pentium 4,Prescott,0.09,0.053,1.2,1.425,1.3125,2800,1,84,125,112,2003,75
Intel,Pentium 4,Prescott,0.09,0.053,1.2,1.425,1.3125,3000,1,84,125,112,2003,75
Intel,Pentium 4,Prescott,0.09,0.053,,,,3000,1,,,,2003,
Intel,Pentium 4,Prescott,0.09,0.053,1.2,1.425,1.3125,3600,1,115,125,112,2003,102.6785714
Intel,Pentium 4,Prescott,0.09,0.053,1.2,1.425,1.3125,3800,1,115,125,112,2003,102.6785714
Intel,Pentium 4,Prescott,0.09,0.053,1.2,1.4,1.3,3000,1,84,169,135,2003,62.22222222
Intel,Pentium 4,Cedar Mill,0.065,0.035,1.2,1.3375,1.26875,3000,1,86,188,81,2005,106.1728395
Intel,Pentium 4,Prescott,0.09,0.053,1.2,1.4,1.3,3200,1,84,169,135,2003,62.22222222
Intel,Pentium 4,Cedar Mill,0.065,0.035,,,,3400,1,,,,2005,
Intel,Pentium 4,Willamette,0.18,0.13,1.595,1.75,1.6725,1500,1,57.8,42,217,1999,26.6359447
Intel,Pentium 4,Willamette,0.18,0.13,1.56,1.75,1.655,2000,1,71.8,42,217,1999,33.0875576
Intel,Pentium 4,Northwood,0.13,0.07,1.36,1.435,1.3975,2200,1,57.1,55,131,2002,43.58778626
Intel,Pentium 4,Northwood,0.13,0.07,1.35,1.43,1.39,2400,1,59.8,55,131,2002,45.64885496
Intel,Pentium 4,Northwood,0.13,0.07,,,,3200,1,,,,2002,
Intel,Pentium 4 EE,Prescott 2M,0.09,0.053,,,,3800,1,,,,2003,
Intel,Pentium 4 EE,Prescott 2M,0.09,0.053,1.5,1.5,1.5,3733,1,109,169,135,2003,80.74074074
Intel,Pentium D,Smithfield,0.09,0.053,1.2,1.4,1.3,2660,2,95,230,206,2003,46.11650485
Intel,Pentium D,Smithfield,0.09,0.053,1.2,1.4,1.3,2800,2,95,230,206,2003,46.11650485
Intel,Pentium D,Smithfield,0.09,0.053,1.2,1.4,1.3,3200,2,130,230,206,2003,63.10679612
Intel,Pentium D,Presler,0.065,0.035,1.2,1.3375,1.26875,2800,2,95,376,162,2005,58.64197531
Intel,Pentium D,Presler,0.065,0.035,1.2,1.3375,1.26875,3000,2,95,376,162,2005,58.64197531
Intel,Pentium D,Presler,0.065,0.035,1.2,1.3375,1.26875,3000,2,95,376,162,2005,58.64197531
Intel,Pentium D,Presler,0.065,0.035,1.2,1.3375,1.26875,3200,2,130,376,162,2005,80.24691358
Intel,Pentium D,Presler,0.065,0.035,1.2,1.3375,1.26875,3400,2,95,376,162,2005,58.64197531
Intel,Pentium D,Presler,0.065,0.035,1.2,1.3375,1.26875,3400,2,130,376,162,2005,80.24691358
Intel,Pentium D,Presler,0.065,0.035,1.2,1.3375,1.26875,3600,2,130,376,162,2005,80.24691358
Intel,Pentium EE,Presler,0.065,0.035,,,,3466,2,,,,2005,
Intel,Pentium EE,Presler,0.065,0.035,,,,3733,2,,,,2005,
Intel,Pentium II,N/A,0.28,0,2.8,2.8,2.8,233,1,34.8,,,1997,
Intel,Pentium II,N/A,0.28,0,2.8,2,2.4,266,1,16.8,,,1997,
Intel,Pentium II,N/A,0.28,0,2.8,2,2.4,300,1,21.5,7.5,203,1997,10.591133
Intel,Pentium II,N/A,0.25,0.2,2,2,2,333,1,20.6,,113,1997,18.2300885
Intel,Pentium II,N/A,0.25,0.2,,2,2,350,1,21.5,,,1997,
Intel,Pentium II,N/A,0.25,0.2,,2,2,400,1,24.3,,,1997,
Intel,Pentium II,Katmai,0.25,0.2,,2,2,450,1,27.1,,,1997,
Intel,Pentium III,Coppermine,0.18,0.13,1.7,1.7,1.7,1000,1,22,,90,1999,24.44444444
Intel,Pentium III,Coppermine,0.18,0.13,,,,1100,1,,,,1999,
Intel,Pentium III,Coppermine,0.18,0.13,,,,1113,1,,,,1999,
Intel,Pentium III,Coppermine,0.18,0.13,,,,1133,1,,,,1999,
Intel,Pentium III,Tualatin,0.13,0.07,,,,1200,1,,,,2002,
Intel,Pentium III,Tualatin,0.13,0.07,,,,1266,1,,,,2002,
Intel,Pentium III,Tualatin,0.13,0.07,,,,1400,1,,,,2002,
Intel,Pentium III,Katmai,0.25,0.2,,2,2,450,1,25.3,,,1997,
Intel,Pentium III,Katmai,0.25,0.2,2,2,2,500,1,28,9.5,128,1997,21.875
Intel,Pentium III,Katmai,0.25,0.2,,2,2,550,1,30.8,,,1997,
Intel,Pentium III,Katmai,0.25,0.2,,2.05,2.05,600,1,34.5,,,1997,
Intel,Pentium III,Coppermine,0.18,0.13,,,,650,1,,,,1999,
Intel,Pentium III,Coppermine,0.18,0.13,,,,667,1,,,,1999,
Intel,Pentium III,Coppermine,0.18,0.13,,,,700,1,,,,1999,
Intel,Pentium III,Coppermine,0.18,0.13,1.65,1.65,1.65,733,1,16,28,106,1999,15.09433962
Intel,Pentium III,Coppermine,0.18,0.13,,,,750,1,,,,1999,
Intel,Pentium III,Coppermine,0.18,0.13,,,,800,1,,,,1999,
Intel,Pentium III,Coppermine,0.18,0.13,,,,850,1,,,,1999,
Intel,Pentium III,Coppermine,0.18,0.13,,,,866,1,,,,1999,
Intel,Pentium III,Coppermine,0.18,0.13,,,,933,1,,,,1999,
